host,duration,status,taskCpuRate,taskMetrics.executorRunTime,taskMetrics.executorCpuTime
hdc49-mcc10-01-0710-2604-029-tess0035.stratus.rno.ebay.com,13189,SUCCESS,0.7810370616586338,12034,9399
hdc49-mcc10-01-0710-3509-025-tess0035.stratus.rno.ebay.com,10417,SUCCESS,0.7345505617977528,9256,6799
hdc49-mcc10-01-0710-4102-007-tess0035.stratus.rno.ebay.com,13457,SUCCESS,0.7311102074013827,12295,8989
hdc49-mcc10-01-0710-1902-003-tess0035.stratus.rno.ebay.com,11470,SUCCESS,0.7286147228468081,10229,7453
hdc49-mcc10-01-0710-2605-028-tess0035.stratus.rno.ebay.com,13266,SUCCESS,0.7180986901721723,12139,8717
hdc49-mcc10-01-0710-3306-027-tess0035.stratus.rno.ebay.com,12776,SUCCESS,0.7055881338392549,11596,8182
hdc49-mcc10-01-0710-2102-024-tess0035.stratus.rno.ebay.com,11962,SUCCESS,0.6920853920014916,10727,7424
hdc49-mcc10-01-0710-3306-006-tess0035.stratus.rno.ebay.com,13324,SUCCESS,0.67850697292863,12190,8271
hdc49-mcc10-01-0710-2605-001-tess0035.stratus.rno.ebay.com,12620,SUCCESS,0.6748138414367061,11415,7703
hdc49-mcc10-01-0710-2604-032-tess0035.stratus.rno.ebay.com,13093,SUCCESS,0.6699548570473165,11962,8014
hdc49-mcc10-01-0710-2104-006-tess0035.stratus.rno.ebay.com,11963,SUCCESS,0.6557498380978813,10809,7088
hdc49-mcc10-01-0710-3409-017-tess0035.stratus.rno.ebay.com,13423,SUCCESS,0.6544788273615635,12280,8037
hdc49-mcc10-01-0910-1803-010-tess0028.stratus.rno.ebay.com,12967,SUCCESS,0.6405772495755517,11780,7546
hdc49-mcc10-01-0710-3908-015-tess0035.stratus.rno.ebay.com,14131,SUCCESS,0.6301646474060267,12876,8114
hdc49-mcc10-01-0710-4105-028-tess0035.stratus.rno.ebay.com,12691,SUCCESS,0.6295045045045045,11544,7267
hdc49-mcc10-01-0710-2603-039-tess0035.stratus.rno.ebay.com,14362,SUCCESS,0.5747720364741641,13160,7564
hdc49-mcc10-01-0710-3602-031-tess0035.stratus.rno.ebay.com,11319,RUNNING,,0,0
hdc49-mcc10-01-0710-3509-001-tess0035.stratus.rno.ebay.com,11416,RUNNING,,0,0
hdc49-mcc10-01-0710-2104-019-tess0035.stratus.rno.ebay.com,6243,RUNNING,,0,0
hdc49-mcc10-01-0710-2510-008-tess0035.stratus.rno.ebay.com,5885,RUNNING,,0,0
