CPUBound,IOBound,MemBound,MixBound,ResourceLimit,dataSkew,numTasks,stageId,status,submissionTime
0,1,0,0,0,0,203,128460,ACTIVE,2020-07-30T05:50:37.518GMT
1,0,0,0,0,0,10000,128455,ACTIVE,2020-07-30T05:50:31.520GMT
1,0,0,0,0,0,2000,128419,ACTIVE,2020-07-30T05:50:02.121GMT
1,0,0,0,0,0,218,128418,ACTIVE,2020-07-30T05:50:00.739GMT
1,0,0,0,0,0,500,128407,ACTIVE,2020-07-30T05:49:57.695GMT
1,0,0,0,0,0,500,128260,ACTIVE,2020-07-30T05:48:09.027GMT
0,0,0,1,0,0,1,127543,ACTIVE,2020-07-30T05:45:57.993GMT
