host,duration,status,taskCpuRate,taskMetrics.executorRunTime,taskMetrics.executorCpuTime
hdc49-mcc10-01-0710-2603-010-tess0035.stratus.rno.ebay.com,35105,SUCCESS,0.9865967866655211,34917,34449
hdc49-mcc10-01-0710-2102-024-tess0035.stratus.rno.ebay.com,35302,SUCCESS,0.9841166107859294,35194,34635
hdc49-mcc10-01-0710-3708-004-tess0035.stratus.rno.ebay.com,35064,SUCCESS,0.9840192456396598,34917,34359
hdc49-mcc10-01-0710-3709-003-tess0035.stratus.rno.ebay.com,35337,SUCCESS,0.9833920054508289,35224,34639
hdc49-mcc10-01-0910-1803-039-tess0028.stratus.rno.ebay.com,30582,SUCCESS,0.981293075155891,30470,29900
hdc49-mcc10-01-0710-3709-013-tess0035.stratus.rno.ebay.com,34798,SUCCESS,0.9810374639769452,34700,34042
hdc49-mcc10-01-0710-2102-036-tess0035.stratus.rno.ebay.com,37074,SUCCESS,0.9795183982683983,36960,36203
hdc49-mcc10-01-0910-1901-011-tess0028.stratus.rno.ebay.com,35185,SUCCESS,0.9765899671287694,34985,34166
hdc49-mcc10-01-0910-1710-018-tess0028.stratus.rno.ebay.com,36198,SUCCESS,0.975392118827246,36086,35198
hdc49-mcc10-01-0710-2202-033-tess0035.stratus.rno.ebay.com,35308,SUCCESS,0.974910496107291,35194,34311
hdc49-mcc10-01-0710-2604-007-tess0035.stratus.rno.ebay.com,34574,SUCCESS,0.974173703606976,34461,33571
hdc49-mcc10-01-0710-2604-038-tess0035.stratus.rno.ebay.com,36238,SUCCESS,0.9723714080062013,36122,35124
hdc49-mcc10-01-0910-1901-036-tess0028.stratus.rno.ebay.com,41536,SUCCESS,0.9722141753572808,41424,40273
hdc49-mcc10-01-0710-3409-037-tess0035.stratus.rno.ebay.com,40272,SUCCESS,0.9712060126424767,40182,39025
hdc49-mcc10-01-0710-3503-004-tess0035.stratus.rno.ebay.com,36806,SUCCESS,0.9669928316389108,36689,35478
hdc49-mcc10-01-0710-2102-020-tess0035.stratus.rno.ebay.com,41134,SUCCESS,0.9619453924914676,41020,39459
hdc49-mcc10-01-0710-2603-031-tess0035.stratus.rno.ebay.com,37982,SUCCESS,0.9570704403844122,37876,36250
hdc49-mcc10-01-0710-1903-016-tess0035.stratus.rno.ebay.com,43346,SUCCESS,0.9542279581829957,43236,41257
hdc49-mcc10-01-0710-3306-024-tess0035.stratus.rno.ebay.com,41357,SUCCESS,0.947081353631339,41252,39069
hdc49-mcc10-01-0710-4205-033-tess0035.stratus.rno.ebay.com,40493,SUCCESS,0.934153830914764,40382,37723
