host,duration,status,taskCpuRate,taskMetrics.executorRunTime,taskMetrics.executorCpuTime
hdc49-mcc10-01-0710-3804-021-tess0035.stratus.rno.ebay.com,10332,SUCCESS,0.9925866559807653,9982,9908
hdc49-mcc10-01-0710-4102-031-tess0035.stratus.rno.ebay.com,8277,SUCCESS,0.9873817034700315,7925,7825
hdc49-mcc10-01-0710-4102-037-tess0035.stratus.rno.ebay.com,7735,SUCCESS,0.9864627047515906,7387,7287
hdc49-mcc10-01-0710-4102-007-tess0035.stratus.rno.ebay.com,9290,SUCCESS,0.9855640107430618,8936,8807
hdc49-mcc10-01-0710-2604-029-tess0035.stratus.rno.ebay.com,8288,SUCCESS,0.9832409274193549,7936,7803
hdc49-mcc10-01-0710-3306-008-tess0035.stratus.rno.ebay.com,7841,SUCCESS,0.9799759711653985,7491,7341
hdc49-mcc10-01-0710-3409-005-tess0035.stratus.rno.ebay.com,8446,SUCCESS,0.9798566485417697,8092,7929
hdc49-mcc10-01-0910-1701-028-tess0028.stratus.rno.ebay.com,8907,SUCCESS,0.9786115007012622,8556,8373
hdc49-mcc10-01-0910-2703-018-tess0028.stratus.rno.ebay.com,8156,SUCCESS,0.9764253683536195,7805,7621
hdc49-mcc10-01-0710-2509-011-tess0035.stratus.rno.ebay.com,8290,SUCCESS,0.9756835076225274,7937,7744
hdc49-mcc10-01-0710-3509-034-tess0035.stratus.rno.ebay.com,7958,SUCCESS,0.9696412143514259,7609,7378
hdc49-mcc10-01-0710-2509-033-tess0035.stratus.rno.ebay.com,8908,SUCCESS,0.9684468855907444,8557,8287
hdc49-mcc10-01-0710-3908-008-tess0035.stratus.rno.ebay.com,8045,SUCCESS,0.9677629013388795,7693,7445
hdc49-mcc10-01-0710-3503-004-tess0035.stratus.rno.ebay.com,8330,SUCCESS,0.9676691729323308,7980,7722
hdc49-mcc10-01-0710-4102-029-tess0035.stratus.rno.ebay.com,8195,SUCCESS,0.9664669131709805,7843,7580
hdc49-mcc10-01-0910-1710-024-tess0028.stratus.rno.ebay.com,9575,SUCCESS,0.9628035320088301,9060,8723
hdc49-mcc10-01-0710-3709-018-tess0035.stratus.rno.ebay.com,13726,SUCCESS,0.9592431947352678,13372,12827
hdc49-mcc10-01-0710-2104-023-tess0035.stratus.rno.ebay.com,9137,SUCCESS,0.9337808624416885,8789,8207
hdc49-mcc10-01-0710-2604-020-tess0035.stratus.rno.ebay.com,9586,SUCCESS,0.9181197877179682,9233,8477
hdc49-mcc10-01-0710-3908-019-tess0035.stratus.rno.ebay.com,46922,KILLED,,0,0
