diskBytesSpilled,executorBlockTime,executorCpuTime,executorDeserializeCpuTime,executorDeserializeTime,executorRunTime,executorWaitTime,gettingResultTime,inputMetrics.bytesRead,inputMetrics.recordsRead,jvmGcTime,launchDelay,memoryBytesSpilled,outputMetrics.bytesWritten,outputMetrics.recordsWritten,peakExecutionMemory,resultSerializationTime,resultSize,schedulerDelay,shuffleReadMetrics.fetchWaitTime,shuffleReadMetrics.localBlocksFetched,shuffleReadMetrics.readBytes,shuffleReadMetrics.readRecords,shuffleReadMetrics.remoteBlocksFetched,shuffleReadMetrics.remoteBytesRead,shuffleReadMetrics.remoteBytesReadToDisk,shuffleReadMetrics.totalBlocksFetched,shuffleWriteMetrics.writeBytes,shuffleWriteMetrics.writeRecords,shuffleWriteMetrics.writeTime,stageId
1,1,140,145,155,141,1,1,1,1,50,1,1,137,137,1,1,1,92,114,1,0,0,0,0,1,0,1,1,1,132941
1,1,142,145,177,142,1,1,1,1,103,1,1,137,137,1,1,137,94,90,1,1,1,0,1,1,0,1,1,1,132931
1,1,145,146,146,142,1,1,1,1,102,1,1,137,137,1,1,1,93,88,84,1,1,1,1,1,1,1,1,1,132929
1,1,97,97,93,96,1,1,1,1,146,1,1,91,91,1,1,91,137,131,1,1,2,2,1,1,2,1,1,1,132927
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,132924
1,1,98,95,101,124,1,1,1,1,150,1,1,91,91,1,1,91,135,136,1,1,1,2,1,1,2,1,1,1,132921
1,1,26,26,55,105,1,1,1,1,98,1,1,1,1,1,1,2,2,137,149,1,1,0,1,1,1,2,2,28,132874
