host,duration,status,taskMetrics.shuffleWriteMetrics.bytesWritten.rateInKB
hdc49-mcc10-01-0710-1804-023-tess0035.stratus.rno.ebay.com,11249,SUCCESS,176.22612864562524
hdc49-mcc10-01-0710-3708-007-tess0035.stratus.rno.ebay.com,11287,SUCCESS,175.78281622911695
hdc49-mcc10-01-0710-3708-001-tess0035.stratus.rno.ebay.com,11132,SUCCESS,174.13360282971198
hdc49-mcc10-01-0710-2202-002-tess0035.stratus.rno.ebay.com,11907,SUCCESS,161.06070826306913
hdc49-mcc10-01-0710-2102-025-tess0035.stratus.rno.ebay.com,12784,SUCCESS,149.04242424242423
hdc49-mcc10-01-0710-3804-031-tess0035.stratus.rno.ebay.com,13064,SUCCESS,142.94764884979702
hdc49-mcc10-01-0710-2509-010-tess0035.stratus.rno.ebay.com,13396,SUCCESS,141.94506127148614
hdc49-mcc10-01-0710-2102-004-tess0035.stratus.rno.ebay.com,14415,SUCCESS,133.7654957893938
hdc49-mcc10-01-0710-1902-005-tess0035.stratus.rno.ebay.com,14191,SUCCESS,133.3208481659186
hdc49-mcc10-01-0710-3409-039-tess0035.stratus.rno.ebay.com,13943,SUCCESS,132.35045626179988
hdc49-mcc10-01-0710-2603-032-tess0035.stratus.rno.ebay.com,15115,SUCCESS,126.84601527597637
hdc49-mcc10-01-0710-2202-028-tess0035.stratus.rno.ebay.com,15929,SUCCESS,115.3120234204793
hdc49-mcc10-01-0710-2510-032-tess0035.stratus.rno.ebay.com,17604,SUCCESS,105.1335656213705
hdc49-mcc10-01-0710-2104-025-tess0035.stratus.rno.ebay.com,30015,SUCCESS,60.257392825896765
hdc49-mcc10-01-0710-3306-006-tess0035.stratus.rno.ebay.com,43175,SUCCESS,41.09777322143811
hdc49-mcc10-01-0710-3302-040-tess0035.stratus.rno.ebay.com,97271,SUCCESS,18.432500260335313
hdc49-mcc10-01-0710-2603-023-tess0035.stratus.rno.ebay.com,97381,SUCCESS,18.321986833484136
hdc49-mcc10-01-0710-4205-022-tess0035.stratus.rno.ebay.com,100577,SUCCESS,17.79835121695891
hdc49-mcc10-01-0710-2102-010-tess0035.stratus.rno.ebay.com,102773,SUCCESS,16.606421114831594
hdc49-mcc10-01-0710-2509-013-tess0035.stratus.rno.ebay.com,113957,SUCCESS,15.47374958962938
