CPUBound,IOBound,MemBound,MixBound,ResourceLimit,dataSkew,numTasks,stageId,status,submissionTime
0,0,0,0,0,1,10000,132941,ACTIVE,2020-07-30T06:59:18.455GMT
0,0,0,0,0,1,202,132931,ACTIVE,2020-07-30T06:59:05.651GMT
0,0,0,0,0,1,202,132929,ACTIVE,2020-07-30T06:59:05.540GMT
0,0,1,0,0,0,203,132927,ACTIVE,2020-07-30T06:59:03.880GMT
0,0,0,1,0,0,1,132924,ACTIVE,2020-07-30T06:59:02.536GMT
0,0,0,0,1,0,202,132921,ACTIVE,2020-07-30T06:58:59.376GMT
0,1,0,0,0,0,218,132874,ACTIVE,2020-07-30T06:57:04.703GMT
