host,duration,status,taskMetrics.shuffleWriteMetrics.bytesWritten.rateInKB
hdc49-mcc10-01-0710-2102-028-tess0035.stratus.rno.ebay.com,33204,SUCCESS,30493.382520582647
hdc49-mcc10-01-0710-2104-028-tess0035.stratus.rno.ebay.com,33741,SUCCESS,29968.352850402112
hdc49-mcc10-01-0710-1902-036-tess0035.stratus.rno.ebay.com,34219,SUCCESS,29709.141795411986
hdc49-mcc10-01-0710-1903-024-tess0035.stratus.rno.ebay.com,34143,SUCCESS,29609.323528549223
hdc49-mcc10-01-0710-3503-039-tess0035.stratus.rno.ebay.com,34568,SUCCESS,29498.91303844037
hdc49-mcc10-01-0710-1902-003-tess0035.stratus.rno.ebay.com,34638,SUCCESS,29404.38278991791
hdc49-mcc10-01-0910-1701-014-tess0028.stratus.rno.ebay.com,35213,SUCCESS,29037.405061131645
hdc49-mcc10-01-0710-3804-004-tess0035.stratus.rno.ebay.com,35330,SUCCESS,29011.9381040102
hdc49-mcc10-01-0710-2003-006-tess0035.stratus.rno.ebay.com,35817,SUCCESS,28646.709753165796
hdc49-mcc10-01-0910-1803-010-tess0028.stratus.rno.ebay.com,35837,SUCCESS,28623.80510440835
hdc49-mcc10-01-0710-4102-022-tess0035.stratus.rno.ebay.com,35849,SUCCESS,28200.61502583438
hdc49-mcc10-01-0710-3409-017-tess0035.stratus.rno.ebay.com,36248,SUCCESS,28016.69133653793
hdc49-mcc10-01-0710-3409-009-tess0035.stratus.rno.ebay.com,36665,SUCCESS,27796.377072011797
hdc49-mcc10-01-0710-2003-026-tess0035.stratus.rno.ebay.com,36374,SUCCESS,27791.93159169741
hdc49-mcc10-01-0910-1803-009-tess0028.stratus.rno.ebay.com,37331,SUCCESS,27447.598696561712
hdc49-mcc10-01-0710-2603-011-tess0035.stratus.rno.ebay.com,38849,SUCCESS,26122.42769888926
hdc49-mcc10-01-0710-3503-011-tess0035.stratus.rno.ebay.com,39307,SUCCESS,25918.376591951095
hdc49-mcc10-01-0710-4205-009-tess0035.stratus.rno.ebay.com,39835,SUCCESS,25639.042425918014
hdc49-mcc10-01-0910-2703-012-tess0028.stratus.rno.ebay.com,40339,SUCCESS,25090.119041119688
hdc49-mcc10-01-0710-1903-040-tess0035.stratus.rno.ebay.com,42954,SUCCESS,23847.96861017897
