host,duration,status,taskMetrics.executorCpuTime,taskMetrics.executorDeserializeCpuTime,taskMetrics.shuffleWriteMetrics.writeTime
hdc49-mcc10-01-0910-1710-015-tess0028.stratus.rno.ebay.com,7742,SUCCESS,2531,1935055,39190142
hdc49-mcc10-01-0710-2605-008-tess0035.stratus.rno.ebay.com,7499,SUCCESS,3176,1567583,37892269
hdc49-mcc10-01-0710-3708-029-tess0035.stratus.rno.ebay.com,6684,SUCCESS,3018,4140149,38817579
hdc49-mcc10-01-0710-2202-028-tess0035.stratus.rno.ebay.com,6520,SUCCESS,2631,1760108,35455084
hdc49-mcc10-01-0710-3503-026-tess0035.stratus.rno.ebay.com,6279,SUCCESS,2692,1595235,40611045
hdc49-mcc10-01-0710-3302-016-tess0035.stratus.rno.ebay.com,6168,SUCCESS,2896,3829562,55791684
hdc49-mcc10-01-0710-3804-033-tess0035.stratus.rno.ebay.com,6073,SUCCESS,2599,1436287,38778702
hdc49-mcc10-01-0710-3509-034-tess0035.stratus.rno.ebay.com,6071,SUCCESS,2844,3656166,46113913
