host,duration,status,taskMetrics.shuffleWriteMetrics.bytesWritten.rateInKB
hdc49-mcc10-01-0910-1901-038-tess0028.stratus.rno.ebay.com,4092,SUCCESS,18391.055968018274
hdc49-mcc10-01-0710-4102-030-tess0035.stratus.rno.ebay.com,4244,SUCCESS,17672.777930277243
hdc49-mcc10-01-0710-1903-032-tess0035.stratus.rno.ebay.com,4232,SUCCESS,17585.613052976514
hdc49-mcc10-01-0710-2603-039-tess0035.stratus.rno.ebay.com,4270,SUCCESS,17483.275936990765
hdc49-mcc10-01-0910-1710-009-tess0028.stratus.rno.ebay.com,4282,SUCCESS,17344.21611425492
hdc49-mcc10-01-0710-3709-025-tess0035.stratus.rno.ebay.com,4430,SUCCESS,16832.920020909565
hdc49-mcc10-01-0710-1804-034-tess0035.stratus.rno.ebay.com,4512,SUCCESS,16376.732451678536
hdc49-mcc10-01-0710-3804-013-tess0035.stratus.rno.ebay.com,4551,SUCCESS,16225.306626354246
hdc49-mcc10-01-0710-2509-029-tess0035.stratus.rno.ebay.com,4582,SUCCESS,16101.349837459366
hdc49-mcc10-01-0710-2509-037-tess0035.stratus.rno.ebay.com,5057,SUCCESS,14514.65441839495
hdc49-mcc10-01-0710-3503-004-tess0035.stratus.rno.ebay.com,5184,SUCCESS,13997.756357313627
hdc49-mcc10-01-0710-1804-035-tess0035.stratus.rno.ebay.com,5384,SUCCESS,13427.48603002502
hdc49-mcc10-01-0710-3804-033-tess0035.stratus.rno.ebay.com,6073,SUCCESS,11734.186885245901
hdc49-mcc10-01-0710-3509-034-tess0035.stratus.rno.ebay.com,6071,SUCCESS,11703.056737588653
hdc49-mcc10-01-0710-3302-016-tess0035.stratus.rno.ebay.com,6168,SUCCESS,11567.570068271649
hdc49-mcc10-01-0710-3503-026-tess0035.stratus.rno.ebay.com,6279,SUCCESS,11276.25486074619
hdc49-mcc10-01-0710-2202-028-tess0035.stratus.rno.ebay.com,6520,SUCCESS,10850.082533265959
hdc49-mcc10-01-0710-3708-029-tess0035.stratus.rno.ebay.com,6684,SUCCESS,10563.707609052148
hdc49-mcc10-01-0710-2605-008-tess0035.stratus.rno.ebay.com,7499,SUCCESS,9335.89691170074
hdc49-mcc10-01-0910-1710-015-tess0028.stratus.rno.ebay.com,7742,SUCCESS,9041.030468969391
