host,duration,status,taskMetrics.shuffleWriteMetrics.bytesWritten.rateInKB
hdc49-mcc10-01-0710-3503-011-tess0035.stratus.rno.ebay.com,36369,SUCCESS,11089.361662687825
hdc49-mcc10-01-0710-3409-024-tess0035.stratus.rno.ebay.com,36490,SUCCESS,11051.198007053687
hdc49-mcc10-01-0910-1701-021-tess0028.stratus.rno.ebay.com,36485,SUCCESS,11043.234942966845
hdc49-mcc10-01-0910-2703-019-tess0028.stratus.rno.ebay.com,37586,SUCCESS,10707.717692433049
hdc49-mcc10-01-0710-3302-030-tess0035.stratus.rno.ebay.com,38163,SUCCESS,10569.735244474214
hdc49-mcc10-01-0710-3302-006-tess0035.stratus.rno.ebay.com,39184,SUCCESS,10262.098758685299
hdc49-mcc10-01-0710-3709-038-tess0035.stratus.rno.ebay.com,39254,SUCCESS,10243.034422737192
hdc49-mcc10-01-0710-2510-019-tess0035.stratus.rno.ebay.com,39464,SUCCESS,10203.547571007295
hdc49-mcc10-01-0710-2604-021-tess0035.stratus.rno.ebay.com,40781,SUCCESS,9877.232411997396
hdc49-mcc10-01-0710-1804-012-tess0035.stratus.rno.ebay.com,40962,SUCCESS,9803.93541967262
hdc49-mcc10-01-0910-1901-004-tess0028.stratus.rno.ebay.com,42504,SUCCESS,9439.260799769989
hdc49-mcc10-01-0710-1902-026-tess0035.stratus.rno.ebay.com,42903,SUCCESS,9361.073470065992
hdc49-mcc10-01-0710-3709-025-tess0035.stratus.rno.ebay.com,43960,SUCCESS,9121.56973190721
hdc49-mcc10-01-0710-3908-039-tess0035.stratus.rno.ebay.com,44918,SUCCESS,8944.84346128527
hdc49-mcc10-01-0710-3804-007-tess0035.stratus.rno.ebay.com,46812,SUCCESS,8563.438344264432
hdc49-mcc10-01-0910-1803-008-tess0028.stratus.rno.ebay.com,49454,SUCCESS,8105.940404019646
hdc49-mcc10-01-0710-4205-024-tess0035.stratus.rno.ebay.com,51375,SUCCESS,7791.786282600541
hdc49-mcc10-01-0710-1902-016-tess0035.stratus.rno.ebay.com,55061,SUCCESS,7266.994157328222
hdc49-mcc10-01-0710-2605-026-tess0035.stratus.rno.ebay.com,77014,SUCCESS,5185.313119234711
hdc49-mcc10-01-0710-2604-024-tess0035.stratus.rno.ebay.com,106938,SUCCESS,3725.8313968304906
