host,duration,status,taskCpuRate,taskMetrics.executorRunTime,taskMetrics.executorCpuTime
hdc49-mcc10-01-0710-3709-025-tess0035.stratus.rno.ebay.com,4430,SUCCESS,0.7828018818609513,3826,2995
hdc49-mcc10-01-0710-2603-039-tess0035.stratus.rno.ebay.com,4270,SUCCESS,0.7620858229223249,3682,2806
hdc49-mcc10-01-0910-1901-038-tess0028.stratus.rno.ebay.com,4092,SUCCESS,0.740434037692747,3502,2593
hdc49-mcc10-01-0710-1903-032-tess0035.stratus.rno.ebay.com,4232,SUCCESS,0.7206444565811032,3662,2639
hdc49-mcc10-01-0710-4102-030-tess0035.stratus.rno.ebay.com,4244,SUCCESS,0.7172659895690365,3643,2613
hdc49-mcc10-01-0710-3804-013-tess0035.stratus.rno.ebay.com,4551,SUCCESS,0.7052154195011338,3969,2799
hdc49-mcc10-01-0710-2509-029-tess0035.stratus.rno.ebay.com,4582,SUCCESS,0.7021755438859715,3999,2808
hdc49-mcc10-01-0910-1710-009-tess0028.stratus.rno.ebay.com,4282,SUCCESS,0.7014281864726489,3711,2603
hdc49-mcc10-01-0710-1804-034-tess0035.stratus.rno.ebay.com,4512,SUCCESS,0.6846388606307223,3932,2692
hdc49-mcc10-01-0710-3503-004-tess0035.stratus.rno.ebay.com,5184,SUCCESS,0.655727015866116,4601,3017
hdc49-mcc10-01-0710-1804-035-tess0035.stratus.rno.ebay.com,5384,SUCCESS,0.6332360300250208,4796,3037
hdc49-mcc10-01-0710-2509-037-tess0035.stratus.rno.ebay.com,5057,SUCCESS,0.5405770964833183,4436,2398
hdc49-mcc10-01-0710-3302-016-tess0035.stratus.rno.ebay.com,6168,SUCCESS,0.520301832554797,5566,2896
hdc49-mcc10-01-0710-3509-034-tess0035.stratus.rno.ebay.com,6071,SUCCESS,0.5171849427168577,5499,2844
hdc49-mcc10-01-0710-3708-029-tess0035.stratus.rno.ebay.com,6684,SUCCESS,0.49491636602164646,6098,3018
hdc49-mcc10-01-0710-3804-033-tess0035.stratus.rno.ebay.com,6073,SUCCESS,0.4734061930783242,5490,2599
hdc49-mcc10-01-0710-3503-026-tess0035.stratus.rno.ebay.com,6279,SUCCESS,0.47153617095813627,5709,2692
hdc49-mcc10-01-0710-2605-008-tess0035.stratus.rno.ebay.com,7499,SUCCESS,0.46049006814557053,6897,3176
hdc49-mcc10-01-0710-2202-028-tess0035.stratus.rno.ebay.com,6520,SUCCESS,0.4431531076301162,5937,2631
hdc49-mcc10-01-0910-1710-015-tess0028.stratus.rno.ebay.com,7742,SUCCESS,0.35537770289244597,7122,2531
