host,duration,status,taskCpuRate,taskMetrics.executorRunTime,taskMetrics.executorCpuTime
hdc49-mcc10-01-0710-3804-002-tess0035.stratus.rno.ebay.com,7603,SUCCESS,0.9989381470666313,7534,7526
hdc49-mcc10-01-0710-2202-008-tess0035.stratus.rno.ebay.com,7198,SUCCESS,0.9988784522641245,7133,7125
hdc49-mcc10-01-0710-1804-023-tess0035.stratus.rno.ebay.com,7776,SUCCESS,0.9988322304398599,7707,7698
hdc49-mcc10-01-0710-2102-003-tess0035.stratus.rno.ebay.com,8275,SUCCESS,0.9987816764132553,8208,8198
hdc49-mcc10-01-0710-1903-009-tess0035.stratus.rno.ebay.com,6674,SUCCESS,0.9986382206082615,6609,6600
hdc49-mcc10-01-0710-1902-039-tess0035.stratus.rno.ebay.com,7553,SUCCESS,0.9966595403527525,7484,7459
hdc49-mcc10-01-0710-4105-018-tess0035.stratus.rno.ebay.com,8610,SUCCESS,0.9956699824458748,8545,8508
hdc49-mcc10-01-0910-1803-031-tess0028.stratus.rno.ebay.com,9087,SUCCESS,0.9955659017847245,9021,8981
hdc49-mcc10-01-0710-2509-030-tess0035.stratus.rno.ebay.com,7905,SUCCESS,0.9951524429136369,7839,7801
hdc49-mcc10-01-0710-2605-031-tess0035.stratus.rno.ebay.com,7866,SUCCESS,0.9928205128205129,7800,7744
hdc49-mcc10-01-0710-2605-004-tess0035.stratus.rno.ebay.com,7091,SUCCESS,0.9893268820264693,7027,6952
hdc49-mcc10-01-0710-3503-012-tess0035.stratus.rno.ebay.com,8115,SUCCESS,0.985462226640159,8048,7931
hdc49-mcc10-01-0710-2604-019-tess0035.stratus.rno.ebay.com,7345,SUCCESS,0.984342810053564,7281,7167
hdc49-mcc10-01-0710-3804-022-tess0035.stratus.rno.ebay.com,7278,SUCCESS,0.9840477181301152,7209,7094
hdc49-mcc10-01-0710-1902-005-tess0035.stratus.rno.ebay.com,7535,SUCCESS,0.9829941081949651,7468,7341
hdc49-mcc10-01-0710-3908-040-tess0035.stratus.rno.ebay.com,7762,SUCCESS,0.9827227851389971,7698,7565
hdc49-mcc10-01-0710-2604-013-tess0035.stratus.rno.ebay.com,8334,SUCCESS,0.9822184589331076,8267,8120
hdc49-mcc10-01-0710-3708-036-tess0035.stratus.rno.ebay.com,8271,SUCCESS,0.9819512195121951,8200,8052
hdc49-mcc10-01-0710-1902-031-tess0035.stratus.rno.ebay.com,7842,SUCCESS,0.9762057877813505,7775,7590
hdc49-mcc10-01-0710-3804-023-tess0035.stratus.rno.ebay.com,82139,SUCCESS,0.9589613617809404,82069,78701
